id,submit_time,location,men,women,1_14,15_24,25_49,50_64,65+,education,farm,income,message1946,message1964,message1981,message2012,trans1946,trans1964,trans1981,trans2012,insurance,experience,flood_times,guilty_times,exp_location,hazard_least,farm_lost,house_lost,furniture_lost,assets_lost,1904,1946,1964,1981,2012,levee,report,maner
555,2018/3/22 12:51,中卫市 > 沙坡头区,1,1,,,1,1,,小学,务农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,摩托车,有,洪灾; 涝灾,1次 > 请填写受灾年份，记不清则留空: x,1次 > 请填写受灾年份，记不清则留空: x,中卫市 > 沙坡头区,,,1,1,1,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻,5,5,5
554,2018/3/22 12:49,中卫市 > 沙坡头区,3,3,2,,2,2,,初中,务农,"10,000~20,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,自行车; 摩托车,有,洪灾,2次 > 请分别填写受灾年份，记不清则留空: x x,,中卫市 > 沙坡头区,0,5,,,5,毫无了解,毫无了解,毫无了解,周遭经历,毫无了解,10,10,1
553,2018/3/22 11:37,中卫市 > 沙坡头区,3,2,1,1,1,2,,高中或中专,务农,"＞50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,自行车,自行车; 摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,10,10,10
552,2018/3/22 11:36,中卫市 > 沙坡头区,3,2,1,,,4,,高中或中专,务农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,摩托车,有,洪灾,2次 > 请分别填写受灾年份，记不清则留空: 1981 x,,中卫市 > 沙坡头区,,,,,,毫无了解,毫无了解,毫无了解,亲身经历,毫无了解,8,8,8
551,2018/3/22 11:34,中卫市 > 沙坡头区,2,2,,,2,2,,本科及以上,务农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车; 摩托车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,毫无了解,6,3,5
550,2018/3/22 11:33,中卫市 > 沙坡头区,2,2,,1,1,2,,初中,务农,"20,000~50,000元",尚无,尚无,固定电话,移动电话; 互联网,尚无,尚无,自行车; 摩托车,摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,有所耳闻,有所耳闻,毫无了解,10,10,9
549,2018/3/22 11:32,中卫市 > 沙坡头区,1,2,,1,,,2,初中,务农,"＜5,000元",尚无,尚无,尚无,尚无,尚无,尚无,尚无,尚无,无,洪灾,4~6次 > 请选择受灾最严重的一次记录年份: 1987,,中卫市 > 沙坡头区,6,6,5,5,5,有所耳闻,毫无了解,亲身经历,亲身经历,周遭经历,6,6,6
548,2018/3/22 11:30,中卫市 > 沙坡头区,2,1,,1,2,,,大专,务农,,尚无,尚无,尚无,移动电话,尚无,尚无,尚无,尚无,,洪灾; 涝灾,1次 > 请填写受灾年份，记不清则留空: 2012,1次 > 请填写受灾年份，记不清则留空: 2012,中卫市 > 沙坡头区,0,15,1,1,3,毫无了解,毫无了解,毫无了解,毫无了解,亲身经历,7,8,6
547,2018/3/22 11:27,中卫市 > 沙坡头区,2,2,,,2,2,,初中,务农,"10,000~20,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,自行车; 摩托车,有,洪灾,1次 > 请填写受灾年份，记不清则留空: 2012,,,0,40,,,5,毫无了解,毫无了解,有所耳闻,周遭经历,亲身经历,9,8,8
546,2018/3/22 11:26,中卫市 > 沙坡头区,2,1,,,1,2,,大专,务农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,自行车; 摩托车,无,涝灾,,1次 > 请填写受灾年份，记不清则留空: x,中卫市 > 沙坡头区,,4,,,,毫无了解,毫无了解,毫无了解,周遭经历,毫无了解,8,7,8
545,2018/3/22 11:24,中卫市 > 沙坡头区,3,3,2,,2,2,,初中,务农,"10,000~20,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,自行车; 摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,周遭经历,7,8,9
544,2018/3/22 11:21,吴忠市 > 青铜峡市,2,2,,,2,,2,大专,务农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,摩托车; 自行车,无,洪灾,,,,,3,,,3,毫无了解,毫无了解,有所耳闻,亲身经历,亲身经历; 周遭经历,5,5,5
543,2018/3/22 11:19,吴忠市 > 青铜峡市,1,1,,,,,2,初中,务农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,尚无,无,洪灾,,,,,,,,,毫无了解,毫无了解,有所耳闻,周遭经历; 亲身经历,毫无了解,9,9,9
542,2018/3/22 11:18,吴忠市 > 青铜峡市,1,1,,,,1,1,初中,务农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,尚无,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,周遭经历; 有所耳闻,书面记载; 有所耳闻; 周遭经历,10,8,8
541,2018/3/22 11:16,吴忠市 > 青铜峡市,1,1,,,,,2,小学,务农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,尚无,无,尚无,,,,,,,,,毫无了解,毫无了解,有所耳闻,周遭经历,周遭经历,10,10,10
540,2018/3/22 11:15,吴忠市 > 青铜峡市,1,1,,,,,2,小学,务农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,尚无,无,尚无,,,,,,,,,毫无了解,毫无了解,有所耳闻,周遭经历,周遭经历,10,9,9
539,2018/3/22 11:13,吴忠市 > 青铜峡市,3,2,1,1,1,2,,高中或中专,务农,"＞50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,有所耳闻; 书面记载,9,8,8
538,2018/3/22 11:12,吴忠市 > 青铜峡市,2,2,,1,1,2,,本科及以上,务农,"10,000~20,000元",尚无,尚无,固定电话,移动电话,尚无,尚无,尚无,自行车; 摩托车,无,,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,,,
537,2018/3/22 11:10,吴忠市,4,5,,1,2,2,4,本科及以上,务农,"20,000~50,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,尚无,尚无,尚无,摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,9,9,9
536,2018/3/22 11:09,吴忠市 > 青铜峡市,2,2,,1,1,2,,,务农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,摩托车; 汽车,有,洪灾,1次 > 请填写受灾年份，记不清则留空: 2012,,,,7,,,2,毫无了解,毫无了解,毫无了解,有所耳闻; 周遭经历,书面记载; 有所耳闻; 亲身经历,10,7,9
535,2018/3/22 11:08,吴忠市 > 青铜峡市,3,3,1,3,2,,,本科及以上,务农,"＞50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,自行车,自行车; 汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,有所耳闻; 书面记载,9,9,9
534,2018/3/22 11:07,吴忠市 > 青铜峡市,3,1,,1,2,1,,高中或中专,务农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车; 摩托车,无,洪灾,1次 > 请填写受灾年份，记不清则留空: X,,,,5,2,2,3,毫无了解,毫无了解,毫无了解,周遭经历,亲身经历,9,8,8
533,2018/3/22 11:06,吴忠市 > 青铜峡市,2,3,1,,2,,2,大专,务农,"20,000~50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,自行车,汽车,有,洪灾,1次 > 请填写受灾年份，记不清则留空: 1981,,,,,2,2,3,毫无了解,毫无了解,有所耳闻,亲身经历,书面记载; 有所耳闻,10,8,10
532,2018/3/22 11:04,吴忠市 > 青铜峡市,3,1,1,,2,,1,高中或中专,务农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车; 摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,书面记载,有所耳闻,有所耳闻,8,8,8
531,2018/3/22 10:47,中卫市 > 沙坡头区,1,2,,,,2,1,初中,务农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,毫无了解,8,6,8
530,2018/3/22 10:45,吴忠市 > 青铜峡市,3,3,,1,3,,2,本科及以上,务农,"＞50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,汽车,有,尚无,,,,,,,,,毫无了解,有所耳闻,有所耳闻,书面记载; 有所耳闻,书面记载; 有所耳闻,10,10,10
529,2018/3/22 10:45,中卫市 > 沙坡头区,2,1,,,1,2,,初中,务农,"10,000~20,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,自行车; 摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,7,8,8
528,2018/3/22 10:43,中卫市 > 沙坡头区,2,3,,3,2,,,本科及以上,务农,"20,000~50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,自行车; 摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,有所耳闻,7,8,8
527,2018/3/22 10:43,吴忠市 > 青铜峡市,2,3,1,2,2,,,本科及以上,务农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车; 摩托车,有,尚无,,,,,,,,,毫无了解,书面记载,书面记载,有所耳闻,有所耳闻; 周遭经历,5,5,5
526,2018/3/22 10:42,中卫市 > 沙坡头区,2,2,,1,2,,1,大专,务农,"5,000~10,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,自行车; 摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,周遭经历,周遭经历,8,7,8
525,2018/3/22 10:41,吴忠市 > 青铜峡市,1,2,1,,2,,,高中或中专,非农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车; 摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,有所耳闻,有所耳闻,毫无了解,,,
524,2018/3/22 10:40,吴忠市 > 青铜峡市,2,2,,,1,2,1,高中或中专,务农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,摩托车; 自行车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,周遭经历; 有所耳闻,6,6,6
523,2018/3/22 10:40,中卫市 > 沙坡头区,1,1,,,,,2,小学,务农,,尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,尚无,自行车; 摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻; 周遭经历,毫无了解,10,8,8
522,2018/3/22 10:38,中卫市 > 沙坡头区,3,2,1,,2,1,1,本科及以上,务农,"10,000~20,000元",尚无,尚无,尚无,固定电话,尚无,尚无,尚无,自行车; 摩托车,有,洪灾,1次 > 请填写受灾年份，记不清则留空: 2012,,中卫市 > 沙坡头区,7,0,,,5,毫无了解,毫无了解,毫无了解,毫无了解,亲身经历,10,7,8
521,2018/3/22 10:36,吴忠市 > 青铜峡市,2,2,1,1,2,,,大专,务农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,自行车; 摩托车,无,尚无,,,,,,,,,有所耳闻,有所耳闻,有所耳闻,书面记载,周遭经历,8,8,8
520,2018/3/22 10:36,中卫市 > 沙坡头区,2,1,,1,2,,,大专,务农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车; 摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,6,6,8
519,2018/3/22 10:35,吴忠市 > 青铜峡市,2,2,,2,2,,,高中或中专,务农,"＞50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,尚无,自行车; 汽车,有,洪灾,1次 > 请填写受灾年份，记不清则留空: X,,,,,,,3,毫无了解,毫无了解,毫无了解,周遭经历; 亲身经历,周遭经历,8,8,8
518,2018/3/22 10:21,中卫市 > 沙坡头区,3,3,,2,1,1,2,小学以下,务农,"20,000~50,000元",尚无,尚无,尚无,尚无; 移动电话,尚无,尚无,尚无,尚无,无,洪灾,1次 > 请填写受灾年份，记不清则留空: 2012,,中卫市 > 沙坡头区,0,,,,3,毫无了解,毫无了解,有所耳闻,有所耳闻,亲身经历,3,8,7
517,2018/3/22 10:19,吴忠市 > 青铜峡市,2,1,,,1,2,,高中或中专,务农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,书面记载,8,8,8
516,2018/3/22 10:19,中卫市 > 沙坡头区,2,3,1,,2,,2,,务农,"＞50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,尚无,摩托车; 汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,周遭经历,周遭经历,10,8,8
515,2018/3/22 10:18,吴忠市 > 青铜峡市,3,4,2,1,2,,2,本科及以上,务农,"＞50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,尚无,自行车; 汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,有所耳闻,10,9,9
514,2018/3/22 10:17,中卫市 > 沙坡头区,2,2,1,1,,2,,初中,务农,"20,000~50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,自行车,自行车; 摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,周遭经历,周遭经历,7,8,6
513,2018/3/22 10:17,吴忠市 > 同心县,3,2,,1,,2,,高中或中专,务农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,尚无,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,10,10,10
512,2018/3/22 10:16,吴忠市 > 青铜峡市,2,2,,1,1,1,1,高中或中专,务农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,5,5,5
511,2018/3/22 10:15,中卫市 > 沙坡头区,1,1,,,,,2,初中,务农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,尚无,无,洪灾,1次 > 请填写受灾年份，记不清则留空: x,,中卫市 > 沙坡头区,0,,3,1,4,毫无了解,有所耳闻,有所耳闻,亲身经历,书面记载,10,7,7
510,2018/3/22 10:14,吴忠市 > 青铜峡市,2,2,1,1,1,1,,小学,非农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车; 摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,周遭经历,6,6,6
509,2018/3/22 10:11,吴忠市 > 青铜峡市,2,3,1,2,2,,,本科及以上,务农,"5,000~10,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车; 摩托车,有,尚无,,,,,,,,,毫无了解,有所耳闻,有所耳闻,有所耳闻,有所耳闻,9,9,9
508,2018/3/22 10:11,中卫市 > 沙坡头区,2,1,1,,2,,,高中或中专,务农,"20,000~50,000元",,,,,,,,,无,尚无,,,,,,,,,毫无了解,毫无了解,有所耳闻,有所耳闻,周遭经历,5,5,5
507,2018/3/22 10:10,中卫市 > 沙坡头区,1,2,1,,2,,,高中或中专,务农,"20,000~50,000元",尚无,尚无,尚无,固定电话,尚无,尚无,尚无,尚无,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻; 周遭经历,8,10,10
506,2018/3/22 10:10,吴忠市 > 青铜峡市,3,1,,1,1,1,1,高中或中专,务农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车; 摩托车,无,洪灾,1次 > 请填写受灾年份，记不清则留空: 1964,,,1,,2,2,3,毫无了解,有所耳闻,亲身经历,有所耳闻,周遭经历,9,8,8
505,2018/3/22 10:08,中卫市 > 沙坡头区,1,1,,,,,2,小学以下,务农,"＜5,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,有所耳闻,有所耳闻,毫无了解,8,8,5
504,2018/3/22 10:07,吴忠市 > 青铜峡市,2,2,1,1,2,,,高中或中专,务农,"20,000~50,000元",尚无,尚无,尚无,尚无,尚无,尚无,尚无,尚无,无,洪灾,,,,,,,,4,毫无了解,毫无了解,有所耳闻,亲身经历,亲身经历,6,6,9
503,2018/3/21 11:21,石嘴山市 > 惠农区,1,2,1,,2,,,,务农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车; 摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,书面记载; 有所耳闻,7,7,10
502,2018/3/21 11:20,石嘴山市 > 惠农区,2,1,,,1,,2,大专,务农,"＞50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,自行车,自行车; 摩托车,有,尚无,,,,,,,,,书面记载,书面记载,书面记载,书面记载,书面记载; 有所耳闻,10,6,10
501,2018/3/21 11:17,石嘴山市 > 惠农区,3,2,,1,2,1,1,高中或中专,务农,"＞50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车; 摩托车; 汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻,7,7,7
500,2018/3/21 11:15,石嘴山市 > 惠农区,4,3,1,1,1,2,2,本科及以上,务农,"＞50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,尚无,汽车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻,7,9,9
499,2018/3/21 11:13,石嘴山市 > 惠农区,2,1,,,1,2,,本科及以上,务农,"＞50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,自行车,自行车; 摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,书面记载,8,8,8
498,2018/3/21 11:11,石嘴山市 > 惠农区,2,1,,1,2,,,高中或中专,务农,"＞50,000元",尚无,尚无,尚无,移动电话; 互联网,尚无,尚无,尚无,汽车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,书面记载,有所耳闻,8,8,8
497,2018/3/21 11:10,石嘴山市 > 惠农区,1,1,,,2,,,高中或中专,务农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,有所耳闻,8,8,8
496,2018/3/21 11:07,石嘴山市 > 惠农区,3,2,1,,2,1,1,大专,务农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,书面记载,书面记载; 有所耳闻,8,8,8
495,2018/3/21 10:34,银川市 > 永宁县,2,3,1,,2,1,1,高中或中专,务农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车; 摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,书面记载,书面记载; 有所耳闻,5,5,10
494,2018/3/21 10:32,银川市 > 永宁县,2,2,,1,1,,2,大专,务农,"5,000~10,000元",尚无,尚无,尚无,移动电话; 固定电话,尚无,尚无,自行车,自行车; 摩托车,有,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,毫无了解,8,8,8
493,2018/3/21 10:29,银川市 > 永宁县,2,1,,1,2,,,初中,务农,"20,000~50,000元",尚无,尚无,尚无,固定电话; 移动电话; 互联网,尚无,尚无,尚无,自行车; 摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,有所耳闻,7,7,7
492,2018/3/21 10:26,银川市 > 永宁县,2,1,,1,2,,,小学,务农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,摩托车,无,洪灾,1次 > 请填写受灾年份，记不清则留空: 1981,,银川市 > 永宁县,1,15,1,1,5,毫无了解,毫无了解,有所耳闻,亲身经历,有所耳闻,8,8,5
491,2018/3/21 10:21,银川市 > 永宁县,2,1,,1,2,,,初中,务农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,毫无了解,毫无了解,6,6,6
490,2018/3/21 10:20,银川市 > 永宁县,3,3,,,3,1,2,本科及以上,务农,"＞50,000元",尚无,尚无,固定电话,固定电话; 移动电话; 互联网,尚无,尚无,自行车,自行车; 摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,书面记载,书面记载,7,7,7
489,2018/3/21 10:18,银川市 > 永宁县,3,6,2,1,5,1,,大专,务农,"20,000~50,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车; 摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,有所耳闻,毫无了解,5,5,5
488,2018/3/21 10:16,银川市 > 永宁县,2,2,,1,2,,1,高中或中专,务农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,尚无,自行车,自行车; 摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,书面记载,周遭经历,周遭经历,6,6,6
487,2018/3/21 10:14,银川市 > 永宁县,2,2,,1,1,,2,大专,务农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,摩托车,无,洪灾,1次 > 请填写受灾年份，记不清则留空: 1981,,银川市 > 永宁县,0,0,,,1,毫无了解,毫无了解,毫无了解,亲身经历,毫无了解,8,8,8
486,2018/3/21 10:12,银川市 > 永宁县,1,2,,,2,,1,初中,务农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,摩托车,无,尚无,,,,,,,,,毫无了解,毫无了解,毫无了解,书面记载,有所耳闻,6,10,10
485,2018/3/21 10:10,银川市 > 永宁县,2,2,,,2,,2,高中或中专,务农,"20,000~50,000元",尚无,尚无,尚无,固定电话; 移动电话,尚无,尚无,自行车,自行车; 摩托车,无,洪灾,4~6次 > 请选择受灾最严重的一次记录年份: x,,银川市 > 永宁县,0,16,1,1,4,毫无了解,毫无了解,亲身经历,亲身经历,书面记载; 有所耳闻,10,10,10
484,2018/3/21 10:06,银川市 > 永宁县,2,2,,1,2,,1,高中或中专,务农,"10,000~20,000元",尚无,尚无,尚无,移动电话,尚无,尚无,尚无,摩托车,无,洪灾,2次 > 请分别填写受灾年份，记不清则留空: x x,,银川市 > 永宁县,0,3,,,3,毫无了解,毫无了解,毫无了解,周遭经历,周遭经历,7,7,7
